DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM,Predicted_MINIMUM,Predicted_MAXIMUM
2024-02-12,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-12,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2136.0,2159.0
2024-02-12,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2170.0,2197.0
2024-02-12,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-12,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-12,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2128.0,2156.0
2024-02-12,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-12,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2162.0,2189.0
2024-02-12,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2105.0,2131.0
2024-02-12,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2121.0,2149.0
2024-02-13,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2047.0,2071.0
2024-02-13,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2157.0,2185.0
2024-02-13,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2153.0,2182.0
2024-02-13,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2017.0,2042.0
2024-02-13,Wheat,Sindh,34,Jacobabad,271,Kandhkot,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-13,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2134.0,2159.0
2024-02-13,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2071.0,2100.0
2024-02-14,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2113.0,2141.0
2024-02-14,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2128.0,2148.0
2024-02-14,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2121.0,2147.0
2024-02-14,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2103.0,2129.0
2024-02-14,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2012.0,2037.0
2024-02-14,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-14,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2137.0,2166.0
2024-02-14,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-14,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-14,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2124.0,2155.0
2024-02-14,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-14,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-14,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1986.0,2014.0
2024-02-14,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-14,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2098.0,2129.0
2024-02-15,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-15,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2067.0,2095.0
2024-02-15,Wheat,Sindh,34,Jacobabad,271,Kandhkot,2103,2131,2103.0,2131.0
2024-02-15,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2008.0,2032.0
2024-02-15,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2108.0,2134.0
2024-02-15,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2036.0,2060.0
2024-02-15,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2124.0,2143.0
2024-02-15,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2119.0,2149.0
2024-02-15,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-15,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2102.0,2129.0
2024-02-15,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-15,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-15,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1989.0,2017.0
2024-02-15,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1991.0,2020.0
2024-02-16,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2102.0,2129.0
2024-02-16,Wheat,Sindh,34,Jacobabad,271,Kandhkot,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2104.0,2133.0
2024-02-16,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2066.0,2094.0
2024-02-16,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2139.0,2165.0
2024-02-16,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-16,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-17,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2102.0,2129.0
2024-02-17,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2028.0,2052.0
2024-02-17,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2094.0,2127.0
2024-02-17,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1993.0,2022.0
2024-02-17,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-17,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-17,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2066.0,2094.0
2024-02-17,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2091.0,2119.0
2024-02-17,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2087.0,2117.0
2024-02-17,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-17,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-18,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-18,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2069.0,2095.0
2024-02-18,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2066.0,2094.0
2024-02-18,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2062.0,2094.0
2024-02-18,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2195.0,2227.0
2024-02-18,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2101.0,2130.0
2024-02-18,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1995.0,2025.0
2024-02-18,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2093.0,2127.0
2024-02-18,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-18,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-19,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-19,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2111.0,2127.0
2024-02-19,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-19,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-19,Wheat,Punjab,25,Gujranwala,191,Gujranwala,2103,2131,2101.0,2131.0
2024-02-19,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-19,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2083.0,2109.0
2024-02-19,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2067.0,2095.0
2024-02-19,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-19,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2104.0,2130.0
2024-02-19,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2077.0,2105.0
2024-02-19,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2056.0,2086.0
2024-02-20,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-20,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2093.0,2127.0
2024-02-20,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2042.0,2072.0
2024-02-20,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-20,Wheat,Sindh,96,Sanghar,540,Sanghar,2103,2131,2108.0,2139.0
2024-02-20,Wheat,Punjab,62,Lodhran,361,Lodhran,2103,2131,2091.0,2120.0
2024-02-20,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,1999.0,2024.0
2024-02-20,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2071.0,2099.0
2024-02-20,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2044.0,2071.0
2024-02-20,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2022.0,2046.0
2024-02-20,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2109.0,2126.0
2024-02-20,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-20,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2072.0,2099.0
2024-02-20,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1997.0,2028.0
2024-02-20,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2126.0,2150.0
2024-02-20,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2101.0,2130.0
2024-02-20,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-20,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-20,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2102.0,2127.0
2024-02-21,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-21,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1998.0,2029.0
2024-02-21,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-21,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-21,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-21,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2071.0,2099.0
2024-02-21,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-21,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2101.0,2131.0
2024-02-21,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2062.0,2089.0
2024-02-21,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2101.0,2125.0
2024-02-21,Wheat,Punjab,62,Lodhran,361,Lodhran,2103,2131,2091.0,2121.0
2024-02-21,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2066.0,2093.0
2024-02-21,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2000.0,2025.0
2024-02-21,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2034.0,2061.0
2024-02-21,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2022.0,2046.0
2024-02-21,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2028.0,2059.0
2024-02-21,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2108.0,2125.0
2024-02-21,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-22,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-22,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2054.0,2080.0
2024-02-22,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2100.0,2123.0
2024-02-22,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2109.0,2126.0
2024-02-22,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2061.0,2088.0
2024-02-22,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2016.0,2048.0
2024-02-22,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2022.0,2046.0
2024-02-22,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2024.0,2052.0
2024-02-22,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-22,Wheat,Sindh,96,Sanghar,540,Sanghar,2103,2131,2064.0,2090.0
2024-02-22,Wheat,Punjab,62,Lodhran,361,Lodhran,2103,2131,2092.0,2122.0
2024-02-22,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-22,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-22,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2093.0,2127.0
2024-02-22,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-22,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2101.0,2131.0
2024-02-23,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-23,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-23,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-23,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-23,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2078.0,2107.0
2024-02-23,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-23,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-23,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2006.0,2037.0
2024-02-23,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2101.0,2131.0
2024-02-23,Wheat,Sindh,96,Sanghar,540,Sanghar,2103,2131,2043.0,2066.0
2024-02-23,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2024.0,2048.0
2024-02-23,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2015.0,2043.0
2024-02-23,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2110.0,2129.0
2024-02-24,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2053.0,2080.0
2024-02-24,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-24,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1998.0,2029.0
2024-02-24,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-24,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2101.0,2131.0
2024-02-24,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-24,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2200.0,2231.0
2024-02-24,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2113.0,2133.0
2024-02-24,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,1997.0,2029.0
2024-02-24,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-25,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-25,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-25,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-25,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-25,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2087.0,2117.0
2024-02-25,Wheat,Sindh,96,Sanghar,540,Sanghar,2103,2131,2004.0,2023.0
2024-02-25,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2105.0,2125.0
2024-02-25,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2117.0,2139.0
2024-02-25,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2002.0,2031.0
2024-02-25,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2050.0,2077.0
2024-02-25,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2204.0,2235.0
2024-02-26,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2100.0,2131.0
2024-02-26,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-26,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2092.0,2122.0
2024-02-26,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2130.0,2156.0
2024-02-26,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2029.0,2057.0
2024-02-26,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2097.0,2127.0
2024-02-26,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-26,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-26,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-26,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2109.0,2127.0
2024-02-26,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2068.0,2088.0
2024-02-26,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,1983.0,2016.0
2024-02-27,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2100.0,2130.0
2024-02-27,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2214.0,2244.0
2024-02-27,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2045.0,2072.0
2024-02-27,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,1995.0,2024.0
2024-02-27,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2034.0,2058.0
2024-02-27,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,1979.0,2011.0
2024-02-27,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2113.0,2130.0
2024-02-27,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2133.0,2160.0
2024-02-27,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1997.0,2028.0
2024-02-27,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-02-27,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2098.0,2127.0
2024-02-28,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-28,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2044.0,2071.0
2024-02-28,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-28,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-02-28,Wheat,Punjab,43,Kasur,287,Kasur,2103,2131,2103.0,2131.0
2024-02-28,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-28,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2099.0,2127.0
2024-02-28,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-02-28,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2100.0,2130.0
2024-02-28,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2104.0,2134.0
2024-02-28,Wheat,Sindh,96,Sanghar,540,Sanghar,2103,2131,1956.0,1970.0
2024-02-28,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2024.0,2052.0
2024-02-28,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2118.0,2134.0
2024-02-28,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2137.0,2167.0
2024-02-28,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,1976.0,2009.0
2024-02-28,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2037.0,2062.0
2024-02-28,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,1993.0,2023.0
2024-02-28,Wheat,Punjab,62,Lodhran,361,Lodhran,2103,2131,2104.0,2134.0
2024-02-29,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,2103,2131,2103.0,2131.0
2024-02-29,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2022.0,2051.0
2024-02-29,Wheat,Punjab,23,Faisalabad,154,Faisalabad,2103,2131,2103.0,2131.0
2024-02-29,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2043.0,2070.0
2024-02-29,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,1993.0,2023.0
2024-02-29,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-02-29,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2035.0,2057.0
2024-02-29,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,1974.0,2007.0
2024-02-29,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2146.0,2180.0
2024-02-29,Wheat,Sindh,96,Sanghar,581,Sinjhoro,2103,2131,2103.0,2131.0
2024-02-29,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-02-29,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2225.0,2255.0
2024-02-29,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2110.0,2141.0
2024-02-29,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-02-29,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2100.0,2128.0
2024-02-29,Wheat,Punjab,62,Lodhran,361,Lodhran,2103,2131,2106.0,2136.0
2024-02-29,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2123.0,2138.0
2024-03-01,Wheat,Punjab,23,Faisalabad,1540,Faisalabad,2103,2131,2103.0,2131.0
2024-03-01,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2024-03-01,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-03-01,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2100.0,2129.0
2024-03-01,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,1996.0,2024.0
2024-03-01,Wheat,Punjab,62,Lodhran,361,Lodhran,2103,2131,2108.0,2138.0
2024-03-01,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2101.0,2128.0
2024-03-01,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2024-03-01,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2042.0,2069.0
2024-03-01,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2024-03-01,Wheat,Sindh,24,Ghotki,184,Ghotki,2103,2131,2021.0,2050.0
2024-03-01,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2093.0,2110.0
2024-03-01,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2128.0,2143.0
2024-03-01,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,1973.0,2007.0
2024-03-01,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2044.0,2069.0
2024-03-01,Wheat,Sindh,101,Shikarpur,574,Shikarpur,2103,2131,2103.0,2131.0
2024-03-01,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,1993.0,2024.0
2024-03-01,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2231.0,2260.0
2024-03-02,Wheat,Punjab,28,Hafizabad,197,Hafizabad,2103,2131,2103.0,2131.0
2024-03-02,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2024-03-02,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2134.0,2148.0
2024-03-02,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
